Date,Product,Category,Region,Salesperson,CustomerSegment,Quantity,SalesAmount,Profit,Target
2024-08-30,Monitor,Electronics,West,SP_9,Home Office,7,5301.517042310279,1253.1645809059055,5653.1230313591195
2023-02-08,Phone,Accessories,North,SP_12,Consumer,7,8811.067243427055,1407.0997570230327,10221.689185767747
2023-01-29,Monitor,Electronics,West,SP_19,Home Office,4,7628.916638981116,1199.3102385118766,7773.766320074631
2024-04-21,Laptop,Electronics,South,SP_4,Consumer,5,7298.988206963382,776.0710821138705,7477.921085650694
2023-11-14,Monitor,Electronics,North,SP_11,Consumer,6,4184.612064121801,739.4869017594466,4834.812422438695
2023-09-02,Tablet,Electronics,West,SP_4,Home Office,2,3780.608865653734,606.9506139909731,3106.7255508304147
2024-11-27,Mouse,Electronics,South,SP_14,Home Office,4,1059.495741909446,144.47549018441478,1113.8018161342432
2023-09-29,Phone,Accessories,North,SP_14,Consumer,4,7849.188852320907,1261.2570348905856,7587.494404582261
2024-03-15,Monitor,Accessories,West,SP_6,Home Office,4,1222.2130459504328,178.39261836424896,1422.5403079084435
2023-08-27,Laptop,Electronics,South,SP_17,Home Office,7,10898.509660520293,3105.7928676576785,12906.19070007736
2024-01-12,Printer,Accessories,North,SP_2,Home Office,7,1970.748993585507,581.4949415370322,1710.805044722049
2023-09-23,Mouse,Accessories,West,SP_8,Corporate,7,13137.67417384319,3415.4699061037804,11989.27576195046
2023-12-25,Phone,Electronics,North,SP_4,Corporate,7,2769.190298812353,824.1207881000755,2518.255027635526
2023-12-06,Laptop,Electronics,South,SP_10,Consumer,2,581.7244468976863,67.7300943153765,488.79457784272955
2024-01-24,Keyboard,Accessories,West,SP_7,Home Office,5,9003.386393424527,2347.4644360012403,8941.961349662659
2024-07-30,Tablet,Accessories,West,SP_4,Consumer,2,744.85798210345,112.963115422799,748.7554993830744
2024-11-19,Headphones,Accessories,West,SP_16,Home Office,5,8181.381617020752,1935.1757329932866,8420.206813829089
2023-01-03,Keyboard,Accessories,South,SP_14,Corporate,6,9267.974116924885,930.0241510218394,9872.091685868987
2024-03-04,Headphones,Electronics,East,SP_16,Home Office,3,3833.9414078371783,969.9450888430484,3163.641856781824
2023-05-22,Tablet,Accessories,West,SP_9,Home Office,6,5281.997378368511,374.31458895539583,5540.7804854759925
2024-01-11,Monitor,Electronics,South,SP_4,Home Office,5,9240.224946696902,1087.0147651153495,10769.70130980121
2024-10-31,Phone,Electronics,North,SP_6,Corporate,4,7071.785042250496,1806.7573074271168,6944.467393612002
2023-11-20,Monitor,Accessories,North,SP_1,Corporate,9,8705.203197495186,2061.3033715851584,7335.743959109218
2023-05-26,Tablet,Accessories,South,SP_7,Corporate,8,4936.839370930934,865.4856471946389,4119.188238684448
2023-10-20,Tablet,Accessories,East,SP_1,Consumer,7,4834.403034672022,1054.8580091670997,4412.364025674492
2024-10-26,Tablet,Electronics,South,SP_19,Home Office,1,596.582439252597,57.50667301155558,656.8431422637243
2024-03-07,Headphones,Electronics,North,SP_8,Corporate,9,10568.281796720816,2292.6926234746766,9557.952599873974
2024-12-05,Mouse,Electronics,North,SP_3,Consumer,9,15870.329022838821,825.1625511546182,17865.743022946295
2024-08-07,Laptop,Electronics,West,SP_1,Corporate,6,9555.00924574024,2468.0967914189537,10776.74768763833
2024-02-03,Phone,Accessories,East,SP_1,Home Office,7,11423.43179531253,2045.6156589508723,11227.459798084103
2023-12-10,Monitor,Electronics,South,SP_7,Consumer,3,3020.757855178085,863.8449545171471,2780.0503881233108
2023-05-20,Monitor,Electronics,North,SP_13,Corporate,5,3902.0034861854215,661.5498338249693,4054.442514328006
2023-07-06,Keyboard,Accessories,North,SP_1,Corporate,7,10942.682710883662,1731.9183146981943,12301.895867762789
2023-03-02,Headphones,Electronics,North,SP_16,Consumer,1,1627.9368965380775,264.5612395001866,1344.3963910322543
2024-01-15,Tablet,Electronics,South,SP_14,Consumer,1,1451.6366716652703,203.13064784305615,1714.9191689809911
2024-12-10,Printer,Accessories,South,SP_4,Consumer,5,1288.964102880416,118.15775512346195,1364.1881896804612
2024-03-15,Tablet,Electronics,East,SP_12,Consumer,9,11352.891946709438,2957.6063851764266,10890.364939832662
2023-11-15,Tablet,Electronics,West,SP_12,Consumer,7,5772.777448523347,850.164739290316,5786.6765313885735
2023-10-29,Printer,Electronics,West,SP_17,Corporate,1,553.1469482478215,100.82602549860823,527.8332837420079
2023-12-10,Monitor,Electronics,West,SP_15,Consumer,5,7249.557370080688,398.52070395795556,6996.144826945314
2023-01-11,Keyboard,Accessories,North,SP_10,Consumer,8,5466.776353879521,355.68742933961516,5675.862204755444
2023-03-03,Laptop,Electronics,West,SP_3,Home Office,8,14744.912688964323,2938.5992789393567,12151.226497770982
2023-08-14,Printer,Accessories,North,SP_20,Corporate,2,1473.0846655475016,397.44858474475774,1281.8058738392635
2023-06-02,Headphones,Electronics,East,SP_20,Home Office,7,8395.27555550991,1455.3122613299643,7478.644344609938
2024-12-11,Mouse,Accessories,North,SP_12,Corporate,5,8449.859472864702,770.995979320129,8137.262918627139
2024-07-17,Phone,Accessories,East,SP_1,Corporate,9,8314.31707604361,657.0956820091955,7885.489642578563
2024-07-24,Headphones,Accessories,East,SP_1,Corporate,3,5074.752979901545,1395.2881093321762,5525.806280431642
2024-08-06,Printer,Electronics,West,SP_10,Consumer,1,1502.6535154435924,338.7123227482606,1357.905528162278
2024-10-21,Laptop,Electronics,West,SP_18,Home Office,4,7430.234862198714,2166.276716318048,6113.811632473848
2024-07-28,Monitor,Electronics,North,SP_15,Corporate,7,5505.515488631044,388.6186770006153,4526.5076488710765
2023-11-06,Mouse,Accessories,South,SP_2,Corporate,1,389.05051660423806,107.24302521533318,313.00095802918867
2023-08-31,Mouse,Electronics,West,SP_17,Corporate,2,1949.2581925495388,509.5518378968539,1589.0555559503296
2024-05-07,Mouse,Electronics,West,SP_8,Home Office,5,8072.321222702243,2206.13548811557,9230.410893308244
2024-01-01,Tablet,Electronics,South,SP_9,Corporate,9,9097.048836918893,467.9589162709929,9814.780219230386
2023-11-26,Phone,Electronics,South,SP_20,Home Office,1,671.5782743475272,158.14047851359578,804.8009129831129
2023-04-17,Monitor,Accessories,West,SP_11,Home Office,4,998.7428785257064,186.99915199385234,807.1091798425584
2023-08-14,Monitor,Accessories,South,SP_6,Consumer,3,2290.3285359614674,442.70873013885944,2610.059820570514
2023-08-06,Mouse,Electronics,North,SP_14,Corporate,5,7420.430000468242,1241.4416258313393,8002.358907455806
2024-05-20,Monitor,Electronics,East,SP_1,Corporate,5,2328.523806040629,548.7614110954331,2459.2400831168848
2023-09-16,Phone,Electronics,East,SP_7,Home Office,2,1627.165769106057,488.0843554729262,1533.7873634425084
2024-05-31,Phone,Accessories,West,SP_9,Home Office,5,1182.0831553460102,269.08301419859555,1123.7957767489215
2023-02-23,Keyboard,Electronics,West,SP_11,Consumer,9,13492.431052261058,2961.7586747049254,15357.415267180068
2023-02-16,Printer,Accessories,North,SP_16,Corporate,5,8926.147423460578,1906.7092535813238,9688.382851417533
2024-12-27,Printer,Accessories,South,SP_19,Home Office,2,2446.7019436769233,547.5790331544484,2613.387506952286
2024-11-19,Keyboard,Electronics,West,SP_2,Corporate,7,1725.9885342471507,233.91997576451217,1401.9509831923967
2024-06-04,Laptop,Electronics,East,SP_15,Corporate,6,3550.3533755349576,461.7409807365,3102.042636654874
2023-04-09,Printer,Electronics,North,SP_3,Corporate,7,6924.711104716094,1704.0640322308914,8206.1273995627
2023-01-20,Phone,Accessories,North,SP_4,Home Office,8,10061.16957608539,636.5903650658571,9877.538138723085
2024-07-26,Phone,Accessories,South,SP_20,Corporate,5,5466.48708223424,1310.9288423878027,6081.780065453824
2024-05-04,Printer,Electronics,West,SP_7,Home Office,2,3697.1177670805773,937.0729343838871,3533.4466980802968
2024-02-23,Phone,Accessories,West,SP_12,Consumer,7,13226.817586658968,2386.1111455882187,14625.277778640411
2024-11-20,Keyboard,Electronics,North,SP_4,Consumer,7,2750.121027993486,763.2604053455631,2331.236418534018
2023-03-03,Mouse,Electronics,East,SP_10,Home Office,8,3592.8286461856765,604.5719563925263,2934.8064192381526
2023-05-25,Mouse,Accessories,West,SP_6,Corporate,7,5911.491894128216,558.7640684316323,5831.51312481322
2023-08-04,Monitor,Accessories,East,SP_14,Consumer,7,6707.559511947491,941.4037115317279,6953.448439376771
2023-01-03,Headphones,Accessories,North,SP_3,Consumer,9,11294.280421110234,3122.494430144868,10497.816310191665
2023-06-09,Headphones,Accessories,West,SP_17,Home Office,8,12733.500396942256,3800.1167420559377,13833.698403391005
2023-04-30,Mouse,Electronics,East,SP_11,Home Office,2,888.7637400222732,138.1703143623151,887.2776022264558
2023-03-30,Tablet,Electronics,North,SP_10,Home Office,2,3289.502905879145,301.685694435516,3853.0827117316044
2023-11-25,Keyboard,Electronics,East,SP_10,Home Office,7,9086.356749788956,1104.740334518866,7577.987064700979
2024-08-02,Phone,Accessories,West,SP_10,Home Office,3,5896.776088293009,1110.5049649837308,4874.436366409233
2023-12-23,Printer,Electronics,South,SP_3,Home Office,1,1372.1018205485582,264.8485537765459,1594.4491929533954
2024-09-01,Mouse,Accessories,East,SP_15,Home Office,9,13400.682376799628,2780.8406157438535,14307.142766560972
2023-09-24,Keyboard,Accessories,South,SP_17,Corporate,3,1654.1278785717152,428.15171943637444,1767.348490944453
2024-09-08,Mouse,Accessories,West,SP_18,Corporate,1,1583.9515196462653,360.82976007235845,1284.6196701993365
2023-11-19,Laptop,Electronics,South,SP_19,Corporate,6,2056.0747189782755,236.8804848000067,2416.0319054783645
2024-09-26,Phone,Accessories,North,SP_19,Corporate,4,5527.019140554939,822.2049782350823,6127.97205535898
2024-06-24,Laptop,Accessories,South,SP_12,Consumer,1,300.03123592766246,77.99436369419949,331.7523165118358
2024-10-10,Phone,Accessories,East,SP_5,Corporate,4,1629.625913429097,339.52549895545303,1898.1424006485754
2023-07-14,Keyboard,Accessories,East,SP_16,Consumer,8,3153.2743501589075,288.85415824134395,3251.8496997654174
2023-11-28,Monitor,Accessories,South,SP_15,Consumer,7,2061.299216764209,270.82318130748996,1974.4495821122998
2023-06-19,Mouse,Accessories,North,SP_15,Consumer,1,778.0500505026134,192.779583617386,772.037020959492
2024-06-04,Mouse,Accessories,West,SP_6,Home Office,9,17908.509818021084,1665.9128151911775,19894.496960945227
2024-04-07,Tablet,Accessories,South,SP_12,Consumer,6,4960.833979384592,1105.0885888425157,5494.083910798248
2023-02-09,Printer,Accessories,East,SP_2,Consumer,2,3138.793288018779,599.1458387701923,3276.3811887363913
2024-06-20,Laptop,Accessories,East,SP_20,Consumer,3,1314.511885628343,114.18997360547532,1166.2771985783545
2023-09-18,Mouse,Accessories,South,SP_9,Home Office,7,7126.587611344729,1583.6683819960763,8035.609777284209
2024-01-30,Keyboard,Accessories,South,SP_4,Corporate,3,1599.625512050418,136.90753687105234,1693.838059627755
2023-08-14,Monitor,Electronics,South,SP_5,Corporate,3,1637.324718503302,244.9583415270298,1454.7708852335331
2023-05-04,Printer,Electronics,West,SP_8,Consumer,5,1897.2103291663416,241.21128545199372,1882.5217092275104
2023-02-07,Keyboard,Accessories,East,SP_10,Consumer,3,2933.038426350833,652.6083477663834,3516.368535914181
2023-11-24,Laptop,Accessories,East,SP_7,Corporate,3,1007.8885720428148,247.52794820722332,938.6989724736079
2023-09-08,Tablet,Accessories,East,SP_14,Corporate,5,9188.302207200948,846.0510157335572,7779.039427349442
2023-06-25,Mouse,Electronics,West,SP_5,Corporate,5,5031.10289414759,1272.8649351393674,4068.4867174396604
2024-08-24,Keyboard,Electronics,North,SP_16,Corporate,9,15384.771491293677,796.9852253151013,13444.027842959795
2024-03-29,Printer,Electronics,East,SP_15,Consumer,1,1963.036009469922,358.2828043636735,1717.2374441201948
2023-02-06,Phone,Accessories,East,SP_5,Consumer,1,1420.0025218764313,254.46050781876113,1623.3857597622473
2023-11-12,Monitor,Accessories,North,SP_3,Consumer,9,16404.474265573608,3378.589365049064,14148.234038321923
2024-11-18,Printer,Accessories,West,SP_10,Corporate,5,2218.3076845270216,243.84776633300407,2540.0962329949757
2024-08-15,Keyboard,Accessories,North,SP_5,Home Office,4,6775.954250209538,355.4950696752622,5655.79823774708
2023-04-24,Monitor,Electronics,North,SP_15,Corporate,2,1376.3823995559133,225.30103841473166,1600.261622433573
2023-02-09,Mouse,Accessories,North,SP_18,Corporate,9,9456.088229243007,641.6102699056554,8534.51111621184
2023-10-28,Phone,Electronics,North,SP_8,Home Office,6,8183.092610218789,2234.3809310138545,8548.052197069086
2023-08-12,Tablet,Electronics,West,SP_2,Home Office,9,16437.406199070465,1535.5262945667755,14200.1252061537
2023-11-14,Printer,Accessories,West,SP_8,Corporate,5,9198.944208367677,1437.8707963130848,8794.395364264188
2023-12-15,Tablet,Electronics,North,SP_8,Home Office,4,1463.1371154212839,231.90737553807082,1220.7057156732506
2023-04-25,Phone,Electronics,South,SP_4,Home Office,7,5993.399159145336,1128.0545868259367,6184.056868153855
2024-11-28,Monitor,Electronics,South,SP_19,Home Office,5,8138.57686015795,1999.103759514849,7636.841691449521
2023-11-19,Mouse,Electronics,South,SP_18,Corporate,8,11725.459204944045,1970.3114296173214,13377.107780708851
2024-07-21,Keyboard,Accessories,South,SP_1,Corporate,8,1979.4752082999235,111.71824891390858,1727.5406511414278
2023-02-09,Phone,Accessories,East,SP_20,Home Office,2,2019.601858205019,490.31409773286265,1841.8672526362184
2023-02-09,Laptop,Electronics,West,SP_15,Consumer,5,8463.27785611256,597.0277913042183,7370.6845192658975
2023-10-16,Monitor,Accessories,West,SP_18,Home Office,8,12222.655897606328,2571.504077694457,12534.689450107748
2023-09-19,Tablet,Electronics,North,SP_12,Home Office,3,2823.9888785945423,708.4184432216347,2385.420224539444
2023-08-04,Printer,Accessories,East,SP_1,Corporate,7,10663.03014156912,1286.7349645511417,9338.071895100798
2023-05-27,Phone,Accessories,North,SP_7,Consumer,3,3576.5378293376757,580.3884717528052,3831.8882432883547
2023-12-02,Tablet,Accessories,North,SP_19,Home Office,6,11056.393179137494,592.4453358969884,9174.217048758283
2023-06-17,Monitor,Accessories,West,SP_1,Consumer,2,2513.6578278419574,630.8496884063807,2758.149934964791
2023-04-02,Tablet,Accessories,East,SP_7,Corporate,6,5527.929130979175,1248.2908229633244,4653.042558241911
2023-12-19,Phone,Electronics,South,SP_2,Consumer,6,10519.54274533693,1134.499533765609,10879.263809611995
2024-07-24,Monitor,Accessories,West,SP_7,Corporate,8,2318.1113292156288,342.05250901813787,2779.702424726627
2024-07-24,Laptop,Electronics,East,SP_19,Home Office,5,9104.59579273729,2037.8737138666665,7916.966485205028
2024-11-11,Phone,Electronics,East,SP_13,Corporate,1,1453.4242660960135,202.81195643461245,1314.52708931493
2023-12-29,Keyboard,Accessories,West,SP_5,Consumer,8,15144.724390106721,1372.1679726809373,17558.349135841367
2024-07-10,Headphones,Electronics,West,SP_19,Consumer,9,5858.178879856725,1052.2834785832122,6154.102523554014
2023-12-11,Mouse,Accessories,North,SP_1,Consumer,1,1450.8584563517504,334.9914548405802,1446.5240450366584
2024-11-23,Phone,Electronics,North,SP_1,Home Office,5,8285.169402153952,1078.7487479429228,8492.97834345827
2023-06-19,Monitor,Electronics,North,SP_18,Consumer,6,8782.70786168747,706.5079649612039,8064.266003928792
2023-12-22,Printer,Accessories,South,SP_1,Consumer,4,2314.402656482708,595.6949357659755,2643.345726904979
2023-07-10,Mouse,Accessories,West,SP_5,Consumer,2,1392.1224450622371,157.5889103617784,1528.70025099332
2024-10-28,Phone,Accessories,East,SP_9,Corporate,5,6100.681136074063,1087.1641860074183,6448.338046579379
2024-02-26,Laptop,Accessories,West,SP_12,Consumer,4,4016.6043393735404,895.0431905273429,4710.2600167861465
2024-11-30,Printer,Electronics,East,SP_9,Corporate,7,10662.476574048256,1378.3255528061716,10995.618662334267
2023-01-07,Laptop,Accessories,South,SP_18,Consumer,6,5289.70826783626,1122.2599270317041,5314.83884354432
2023-05-13,Keyboard,Electronics,West,SP_11,Corporate,3,5241.1948180425015,864.4165116436787,6238.475536158506
2024-07-10,Printer,Electronics,East,SP_1,Corporate,9,8797.110561595353,1694.404108957546,7762.620021937654
2023-01-31,Tablet,Electronics,East,SP_19,Home Office,4,1088.2972211465053,215.0954441677876,932.4392042701273
2024-06-18,Headphones,Electronics,North,SP_10,Home Office,5,1156.2766829645113,296.05038977523935,1000.0789056062034
2024-03-01,Printer,Electronics,South,SP_2,Corporate,3,4092.4099648565575,876.1095436438131,4893.608905186511
2024-01-29,Mouse,Electronics,West,SP_7,Corporate,8,9383.964903258293,1089.259425951615,9955.452325515898
2024-11-02,Printer,Accessories,North,SP_20,Home Office,7,8238.582506289236,534.6929458649867,7599.014366208437
2023-12-29,Monitor,Electronics,South,SP_2,Corporate,7,11354.113601958414,573.3417033456088,10214.059791546235
2024-03-12,Headphones,Electronics,North,SP_19,Home Office,8,7010.371378811962,1935.594006108226,5767.120123412734
2024-10-31,Monitor,Electronics,West,SP_6,Home Office,7,13942.632169696808,3981.005087397882,11889.982963715069
2024-07-04,Tablet,Accessories,East,SP_10,Consumer,3,5705.862543293202,419.53993025451734,6637.453200512749
2023-03-23,Printer,Accessories,West,SP_9,Consumer,3,669.9935426522535,115.0803719262431,736.2803080582071
2023-12-22,Laptop,Electronics,South,SP_8,Home Office,2,3624.6739655155225,318.6044950958831,4264.877995066156
2023-09-15,Laptop,Accessories,West,SP_11,Home Office,1,1424.9893706661928,409.23880952895433,1381.5163287213961
2024-12-18,Phone,Electronics,South,SP_9,Corporate,5,5518.813031344314,616.4962791671304,5742.296804472321
2024-08-11,Keyboard,Accessories,North,SP_20,Home Office,4,4995.781813477106,876.3189499156299,4963.151882545178
2024-06-07,Mouse,Electronics,South,SP_20,Home Office,2,3430.6865077515567,313.5820646849137,3954.0520013452538
2023-10-22,Headphones,Accessories,East,SP_9,Consumer,1,1911.8673057314427,254.64212480685782,2287.65009161717
2023-08-12,Keyboard,Accessories,East,SP_8,Home Office,3,3625.8015735767895,423.1368095013568,4253.464385138282
2024-06-08,Printer,Accessories,East,SP_15,Corporate,6,3157.9476296367707,533.2400178497394,3281.80972246763
